卡扎菲之子重获总统候选人身份，被曝曾密会埃及总统换取支持,责任编辑：分析称，无论是赛义夫还是哈夫塔尔获胜，俄罗斯都将是“最大赢家”。受俄罗斯支持的哈夫塔尔若当选总统，将进一步巩固俄罗斯在叙利亚之外的影响力，而卡扎菲之子若“子承父业”，则是对“阿拉伯之春”的彻底否定——这正是俄罗斯一直以来批评北约和西方国家的观点。《新阿拉伯人》援引埃及消息人士的话称，美国希望利比亚选举顺利进行，但条件是赛义夫和哈夫塔尔均不参选。该消息人士分析认为，“倘若两人之中的任何一方获胜，华盛顿的反应都无法预测。”但他也同时指出，美国对赛义夫的抗拒要比哈夫塔尔大得多。国际危机组织（ICG）的利比亚问题分析员克劳迪娅·加齐尼则认为，尽管选举不太可能进行，但国际社会继续坚持利比亚12月24日必须举行选举，“假使举行选举，结果将难以预料。”“没人会幻想利比亚每个投票站的安全都会得到保障。”在联合国机构工作的利比亚专家贾拉里·哈尔查韦对法新社表示，“无论如何，选举当中都会发生欺诈、抵制、封锁、恐吓或冲突。最乐观的情况是，这些违规行为不是大规模的。”自2020年10月东西部两大阵营停火以来，利比亚进入了一年的相对平静期，但这种平静依然难掩各方深刻的政治分歧。外界认为，民族团结政府主导的选举进程十分脆弱，很容易再次让敌对派系间的暴力卷土重来。11月29日，联合国发表声明称，对利比亚南部的局势表示关切。联合国还警告称，可能会对干预大选的利比亚政党实施制裁。联合国驻利比亚特派团表示，塞卜哈出现了越来越多对司法人员的恐吓和威胁事件，这些事件“直接阻碍了选举进程”。虽然利比亚民族团结政府表示对塞卜哈的动态“非常关注”，但远在西部的黎波里的民族团结政府几乎无力进行干预。在赛义夫宣布参选的城市塞卜哈，近几周来当地一直氛围紧张。法新社报道称，在赛义夫向塞卜哈法院提起上诉后，哈夫塔尔派遣武装人员封锁了通往该市的道路，并企图封锁法院阻止上诉继续进行，而与此同时，赛义德的支持者则在法院门前集会。除了赛义夫之外，利比亚民族团结政府总理德贝巴也向的黎波里法院提起了上诉，并得到了支持。由于德贝巴未按规定在大选前三个月辞职，并且此前已向联合国承诺不参选，他的竞争对手及一些利比亚民众向法院提起诉讼，但被驳回。赛义德、哈夫塔尔与德贝巴被认为是几十名候选人当中最受关注也最受争议的三个人物。“埃及干涉了其他利益相关者，让赛义夫重新获得总统竞选资格。卡扎夫·达姆在这一过程中至关重要，他甚至威胁，‘若赛义夫被取消选举资格，他将诉诸暴力。’”《新阿拉伯人》援引消息人士称，赛义夫向埃及许诺，将让其在“利比亚重建项目和石油出口中分一杯羹”。报道还透露，利比亚前驻埃及特使艾哈迈德·卡扎夫·达姆（AhmedGaddafal-Dam）在促成赛义夫与塞西的会面中起到了关键作用。卡扎夫·达姆为卡扎菲的表亲，曾是卡扎菲核心圈子的成员之一，在2011年利比亚战争爆发后不久逃往埃及。据《华盛顿邮报》此前报道，卡扎夫·达姆与塞西同为埃及军事学院校友，两人关系密切。埃及希望通过建立缓冲区来确保与自身接壤的利比亚东部的安全，因而率先支持了哈夫塔尔。然而，2019年“国民军”对的黎波里发动了长达一年的围攻，这在埃及看来是灾难性的。埃及媒体“埃及视野”（MadaMasr）报道称，“埃及对哈夫塔尔感到不安，因为双方缺乏政治和安全合作的承诺。”这也反映出了埃及与阿联酋战略上的差异。尽管因麾下武装人员涉嫌杀害平民而备受争议，但哈夫塔尔一直获得了埃及的支持。然而，近一段时间双方关系却陷入了僵局，这也是埃及暗中支持卡扎菲之子的原因。《新阿拉伯人》报道指出，埃及对哈夫塔尔事先未与埃方协商的情况下就试图就某些问题与阿联酋达成一致而感到不安，“自那以后，哈夫塔尔就未与埃及方面接触。”总部位于英国伦敦的卡塔尔媒体《新阿拉伯人》（Al-ArabyAl-Jadeed）阿文版12月2日报道称，赛义夫在宣布参选之前，于11月14日秘密访问埃及并会见了埃及总统塞西及情报部门主管阿巴斯·凯迈勒。消息人士称，此次访问背后透露出了埃及在12月24日利比亚大选中的立场，而这次会晤也对赛义夫被剥夺候选人资格后又重获资格一事起到了关键作用。此次作出恢复赛义夫候选人资格裁定的法院在塞卜哈，该市位于利比亚西南部，处于哈夫塔尔领导的“国民军”控制之下。就在赛义夫宣布参选后不久，哈夫塔尔也宣布入局竞争。然而，此次塞卜哈法院却做出了对哈夫塔尔不利的判决，背后原因外界难测。有迹象表明，赛义夫背后“另有靠山”。根据法新社的数据，截至11月10日，民族团结政府（GNU）控制着利比亚包括首都的黎波里在内的西北部及中部小部分地区，军事强人哈夫塔尔领导的“国民军”（LNA）则控制着东北部及中部的部分地区，同时对中部及南部的大部分地区具有影响力。利比亚全国高级选举委员会作出的决定近乎“朝令夕改”，这反映出该国西部的黎波里民族团结政府（过渡政府）孱弱而难以掌控局面的现实。利比亚总统选举计划于12月24日举行。外界认为，此次选举意义重大，若能顺利举行，将会是利比亚自1951年从意大利独立以来首次总统选举，也将会是终结“阿拉伯之春”后十年动荡的一次契机。然而，由于该国目前局势错综难判，各派系依然割据分裂，故选举可否带来各方期盼的和平仍是未知。赛义夫11月14日在塞卜哈注册参选，但在11月25日，他成了利比亚全国高级选举委员会否决资格的25名候选人之一。选举委员会称，利比亚选举法有条款规定候选人必须无犯罪记录，但赛义夫曾因涉嫌战争罪被国际刑事法院通缉。塞卜哈法院12月2日接受了赛义夫的上诉并判决高级选举委员会的决定无效，此后选举委员会再次提出上诉，但最终遭驳回。赛义夫辩护团队顾问欧麦尔·舒瓦迪向半岛电视台证实，赛义夫的候选人身份已被恢复。卡扎菲之子赛义夫人民视觉资料图12月5日，就在利比亚全国高级选举委员会宣布否决该国已故前总统卡扎菲之子赛义夫·伊斯兰·卡扎菲的总统候选人资格10天后，利比亚南部塞卜哈市上诉法院裁定，赛义夫为合格候选人。利比亚总统选举前迷雾重重。原标题：卡扎菲之子重获总统候选人身份，被曝曾密会埃及总统换取支持,['140万']
title,content,reading
天降老鼠砸到食客，店员淡定扫走，“网红”火锅品牌道歉：监管已经检查过,责任编辑：原标题：天降老鼠砸到食客，店员淡定扫走，“网红”火锅品牌道歉：监管已经检查过,['5924']
title,content,reading
4885份出生证明被盗多年未破案？商丘警方：进一步加大案件侦破力度,责任编辑：另据上游新闻报道，2011年，上官正义发现，福建一些没有生育孩子的家庭，家中多了一个孩子。孩子均已上户口，且出生地都标注的是河南。他们对外宣称，孩子是经过朋友介绍抱养的。上官正义称，他通过卧底调查得知，孩子的出生证购买于黑中介。黑中介卖出的出生证符合孩子的年龄大小，可以根据孩子年龄的大小调整，价格在每张6万元至10万元。上官正义称，他和媒体记者通过黑中介，搜集到了大量未出售的出生证，出生证上的公章涉及河南多家医院，其中大部分来自河南省商丘市妇幼保健院。此前，2021年12月2日，打拐志愿者“上官正义”在其个人微博上发文表示，2011年初商丘市妇幼保健院出生证被盗2885份，时隔一年又发现2000份不见了，被盗共计4885份。“商丘公安微发布”微信公众号12月7日消息，商丘市公安局梁园分局通报，近日，有网络媒体关注“商丘市妇幼保健院被盗4885份出生证明”一案。对此，商丘市公安机关高度重视，将在前期侦查调查的基础上，进一步加大案件侦破力度，结果及时向社会公布。感谢媒体和网民的监督支持。原标题：4885份出生证明被盗多年未破案？商丘警方：进一步加大案件侦破力度,['1149']
title,content,reading
女子孕期徒手接住坠楼男童，现为患病女儿筹款！丈夫称已筹齐,责任编辑：采写：南都记者马铭隆事件引发关注后，众多热心网友伸出援手，谭女士一家很快筹齐了10万元医疗费。12月7日中午，谭女士的丈夫姜先生短信回复南都记者称，今天冰冰手术，手术费已经筹齐，很感谢大家的关注。“后面我们只想把小孩医好，过多的关注就不要了，以免小孩和老婆压力过大。最后还是感谢全国的好心人，好人一生平安，我们也会将爱心传递下去。”12月2日，冰冰做了分流手术，将脑积水引流出来，12月7日还需要做颅内肿瘤切除手术。“医生说，要把肿瘤切除了，手术费加起来一共十几万。后期还要放疗化疗，也还有比较大一笔费用。”因经济上有困难，谭女士在朋友圈发出了为冰冰治病筹款的链接。日前，谭女士在接受媒体采访时称，去年她发现两岁的女儿冰冰走路东倒西歪，但去医院拍片显示孩子骨骼没有问题，前两个月冰冰走路又突然发软，12月初再次到医院检查才查出冰冰脑部有肿瘤，有严重的脑积水。当时冲在最前面徒手接孩子的几人中，就有已经怀孕近4个月的谭女士，而3年后，当时在腹中怀着的女儿，却不幸检查出脑部有肿瘤，约有鸡蛋大小。据监控画面显示，当时楼下围上来近10人，大部分穿着快递公司制服，抬头看着上方，并伸出双臂。冲在最前面的四人一边向上看不断调整位置，同时撑起床单准备救援。紧接着，男童从平台上掉下，先砸到1楼和2楼之间的遮阳布后继续下落，最终被楼下救援的人员徒手接住。后经医院检查，男孩右腿骨折，没有生命危险。2018年，杭州清泰南苑一男童从6楼的家中掉下，此时楼下快递站点的工作人员听到上面传来孩子哭声，抬头发现孩子正趴在4楼的外围平台上，随时有可能掉下来。近日，浙江杭州的谭女士为3岁女儿治病筹款一事引发关注。南都记者了解到，3年前谭女士曾挺着孕肚徒手去接坠楼男童，当时腹中的胎儿正是如今不幸患病的女儿冰冰。12月7日，谭女士的丈夫姜先生短信回复南都记者称，今天冰冰手术，手术费已经筹齐，“感谢全国的好心人，好人一生平安，我们也会将爱心传递下去。”原标题：女子孕期徒手接住坠楼男童，现为患病女儿筹款！丈夫称已筹齐,['23万']
title,content,reading
广东女童上学途中被扔下河道，警方：涉事男子为三级智力残疾人员,责任编辑：校对李立军据遂溪县人民政府官网12月7日发布的情况通报，12月6日14时，遂溪县公安局城东派出所接110警情：在遂城镇河滨路附近有一名女童被一男子推下河滩中。接警后，城东派出所值班民警立即赴现场处置，民警借助消防救援工具及时下河开展救援，将该女童送往医院检查治疗。经检查，该女童身体无大碍，已在其家长陪护下出院回家。通过走访调查，民警在现场附近迅速控制涉事男子谭某某（三级智力残疾人员）。目前，有关情况正在进一步处理中。12月7日，遂溪县公安局城东派出所工作人员告诉新京报记者，昨日将小女孩扔下河道的涉事男子为三级智力残疾人员，目前已将其送往当地精神病医院。受伤的小女孩在送往医院检查后，身体无大碍，当天已被家人接回家。视频显示，一名身穿黑衣的女孩独自站在河边，一旁堆满垃圾。岸上的群众报警后，警察、消防人员和医护人员陆续赶到现场。随后，消防人员通过搭建的梯子将小女孩救上岸，救护车将其送至医院。涉事男子被警方控制，押送上警车离开。目击者李先生介绍，12月6日14时许，他路过河滨路时，发现一名男子无故将一名女童扔进西溪河中，他立即拨打电话报警。“那名男子把小女孩扔下去后就走了，摔下去的高度大概有5米。小女孩的脸都摔肿了，很多地方都受伤了。”新京报讯（记者吴采倩王金淼实习生汤赛坤）12月6日，广东省湛江市遂溪县一名女童在上学途中，被一名男子扔进河滨路西溪河中，事发河道高5米。遂溪县公安局城东派出所工作人员表示，涉事男子为三级智力残疾人员，已被送往当地精神病院。“那名男子把小女孩扔下去后就走了，摔下去的高度大概有5米。小女孩的脸都摔肿了，很多地方都受伤了。”目击者李先生说。原标题：广东女童上学途中被扔下河道，警方：涉事男子为三级智力残疾人员,['1.9万']
title,content,reading
“延毕”研究生猝死自习室：家属称其早前心脏不适曾请假被拒,责任编辑：12月6日下午，澎湃新闻致电辽宁工程技术大学校长办公室，工作人员表示已关注到此事，目前正在解决，具体情况可向有关院系或学校宣传部了解。同日，澎湃新闻多次电话和短信联系辽宁工技大宣传部和该校土木学院党委副书记，均未获得回应。谢鹏家属认为，董某文要求谢鹏承担了他本不应承担的工作，导致其过度劳累，才致猝死。谢鹏亲属向澎湃新闻表示，出事后，校方曾四次和家属交涉，但都不承认校方存在过错。目前，家属已委托律师，准备采取诉讼的方式向学校和导师讨一个说法。事发的前三天，同学李某曾与谢鹏联系，谢鹏告诉他自己正在给师弟做实验数据分析，并称，“我也不想，老董逼着我干。开组会说了，不写SCI不给签字，不帮忙不给签字。”谢鹏父母还在谢鹏的电脑桌面找到了一个创建于其去世当天凌晨2点32分的文件夹，其中保存着他生前下载的最后一批SCI期刊文献。另据红星新闻报道，谢鹏曾经常在校和同学小梅一同吃饭。小梅称，谢鹏发病前的一两个月情绪都十分低落，“谢鹏常提到董老师给他派很多活，大事小事都找他。”谢鹏还在与另一名同学的聊天中透露，自己不敢找工作，担心导师不会签字同意，想等毕业了再说。谢鹏出事后，在家属和校方的四次对话中，董某文曾两度露面。谢鹏亲属称，董某文曾解释谢鹏延迟毕业的原因是论文没有达到要求。12月6日下午，澎湃新闻多次拨打董某文手机核实这一信息，均未获得答复。澎湃新闻注意到，攻读硕士期间，谢鹏已参与撰写了2篇论文，并参与一项发明专利。根据《辽宁工程技术大学研究生申请学位学术成果规定（修订）》规定，受理一篇发明专利即满足申请全日制硕士研究生学位要求，即可着手硕士毕业论文撰写，准备最终毕业答辩。谢鹏的亲属认为，他早已符合准备毕业的条件。谢鹏叔叔告诉澎湃新闻，其实早在今年春节前后，谢鹏就已经知道自己要延迟毕业了。在他和多名同学的微信聊天中，谢鹏多次提到导师想让他“再干半年”，帮忙做课题。即便如此，谢鹏依然被延毕了。谢鹏和导师的对话，董某文安排其购买月饼。对于家属通过谢鹏生前与其导师董某文，以及同学之间的聊天记录所控诉的相关细节，澎湃新闻曾多次联系董某文均未获得回应。家属向澎湃新闻出具的聊天记录显示，谢鹏和董某文经常在晚间沟通工作，董某文也将课题组中诸多事宜交给谢鹏处理，例如：资料查找、撰写课题材料及制作PPT、帮助课题组其他成员做实验、出差等。对于导师安排的任务，谢鹏几乎没有拒绝过。家属还发现，谢鹏在完成导师布置的工作之余，还要帮助董某文完成打扫办公室、烧水、为其拿衣服、购买中秋节月饼等生活琐事。谢鹏今年5月的病例，显示他存在心率失常。得知谢鹏猝死的噩耗之后，他的家人从老家前往阜新料理后事。在翻看谢鹏生前使用的电脑和手机之后，亲属发现，原来早在今年5月，谢鹏就因身体不适前往医院就诊，当时所做的心电图报告显示，谢鹏存在心律失常。谢鹏在和同学聊天时曾说起他以心脏不适为由向董某文请假，申请回老家完成毕业论文，但未获得允许。11月23日上午10时，谢鹏被同学发现倒在学校四楼的自习室内，送医后不治身亡。阜新市中心医院出具的死亡诊断证明书显示，谢鹏的死亡时间为当日上午10时，原因系心源性猝死。在家属的印象中，读研后的谢鹏总是格外忙碌，但为了支持唯一的儿子，父母也未多加过问。谁也没有料到，在接近毕业的时候，谢鹏却永远地离开了。公开资料显示，董某文系工学博士，为辽宁工技大研究生导师，长期从事地基基础理论和试验技术研究。他所主持的国家自然科学基金、辽宁省自然科学基金等科研项目共有17项。生于1987年的谢鹏是山东滨州人，11年前，他从湖北工业大学工程技术学院本科毕业，曾先后在两家公司当过助理工程师。后来他通过研究生入学考试，被辽宁工程技术大学土木工程学院录取，研究方向为岩土工程，指导老师为该校教授董某文，于2018年9月入学，学制为3年。12月6日下午，澎湃新闻致电辽宁工程技术大学校长办公室，工作人员表示已关注到此事，目前正在解决，具体情况可向有关院系或学校宣传部了解。同日，澎湃新闻多次电话和短信联系辽宁工程技术大学宣传部、土木学院党委副书记以及涉事导师，均未获得回应。谢鹏家属认为，谢鹏的猝死是由于连续工作导致过度劳累，与导师安排的任务过多有关，“出事后，校方与我们进行了四轮对话，但一直否认他们有责任。”谢鹏的电脑桌面，发病前夜熬夜工作至凌晨两点半。谢鹏的叔叔告诉澎湃新闻（www.thepaper.cn），早在春节前后，本应在今年夏天毕业的谢鹏就被告知将延期毕业，原因是论文不达标，但在谢鹏和多名同学的微信聊天中却透露，他因忙于导师额外安排的工作而无暇顾及毕业论文。谢鹏叔叔称，今年5月，侄子曾因心脏不适前往医院就诊，检查报告显示心律失常，谢鹏曾以此为由向导师请假，对方并未允准。在谢鹏生前的最后一个晚上，他还熬夜工作至凌晨两点半。得知噩耗的亲属从山东滨州前往辽宁阜新为谢鹏处理后事。在翻看过儿子的手机后，谢鹏父母发现，在儿子读研期间，导师董某文曾将多项与毕业无关的课题工作交由其承担。此外，谢鹏还需帮导师完成打扫办公室、烧水、派发节日福利等生活琐事。谢鹏的死亡证明显示其为心源性猝死本文图片均为受访者提供11月23日10时许，34岁的辽宁工程技术大学研三学生谢鹏倒在了学校的自习室内，被送往医院后不久宣告不治。阜新市中心医院出具的死亡诊断证明书显示，其死亡原因系心源性猝死。原标题：“延毕”研究生猝死自习室：家属称其早前心脏不适曾请假被拒,['1万']
title,content,reading
,责任编辑：因此，若认为赞扬符建涛与踩踏孙卓的选择，就是指出打拐斗争的“漏洞”，恐怕有点自以为义了。警方对拐卖儿童犯罪始终保持高压态势，这种司法自觉无需“拉一踩一”的舆论做派来强化。拐卖儿童将情与法推到极致，司法有司法的成熟运作，若当事人有人伦情分的考虑，也应该被外界理智对待。公安部门借孙海洋夫妇认亲一事透露，全国拐卖儿童犯罪已经降到每年20起以下，相较于人口规模来说，这样的发案率已经是极低了。这是一个值得高兴的数据，也可以在一定程度上减缓网民要求惩治养父母的执念。买卖同罪原则于2015年执行，无论是打击犯罪，还是就实际成效看，网民的担忧都有被考虑到。外界可以不认同孙卓的选择，也可以继续批判拐卖儿童犯罪中所谓养父母的罪责，但对于具体案例，只能尊重当事人的意愿，当事人没有义务听从外人的指点，比如站在舆论一边，讨伐养父母的罪。同理，符建涛那样的选择也可以理解，只是非要用他的选择来否定孙卓的选择，一是太霸道，二个也忽视了拐卖犯罪中复杂的伦理情境。孙卓的养父母之前被逮捕，现在处于取保候审的状态。从司法实践来说，孙卓的态度肯定影响到对所谓养父母的司法惩治力度，从轻发落应该是可预测的结果之一。老实讲，不管是孙卓选择两对父母，还是所谓养父母会因此得益，都是人之常情，孙卓不应该受到过度苛责，鼓吹他与养父母断绝关系，不现实。符建涛对养父母的敌视态度，是一个很特殊的个案，他决然离开养父母，对养育之恩不抱任何感激的决绝姿态，非常符合网友黑化养父母的期待，也符合网友严惩养父母的合理要求。正是在符建涛的对比下，网友对孙卓的选择不以为然，褒扬符建涛、贬低孙卓的舆论在认亲的温情结束后，成为舆论争执不下的话题。所以，在许多认亲案例之后，比如电影《失孤》原型郭刚堂找到被拐卖24年的儿子郭新振，舆论会在寻亲成功的喜悦与严惩养父母的愤怒之间摇摆，令当事人很难堪。在这样的情形下，众意最后即使强烈谴责养父母，可对被拐儿童宽容养父母家庭一般都是同情之理解，但在符建涛与孙卓认亲上，舆论反弹很大。在符建涛孙卓案例之前，被拐卖儿童长大后被寻亲的亲生父母找到后，一般都会表示同时兼顾原生家庭和养父母家庭，更有甚者，会对养父母更看重一些。随着公安部团圆计划的推动，寻亲时有成功案例，舆论逐渐对孙卓式选择凝聚了不满，认为这种态度不利于打击拐卖犯罪，不利于展示买卖同罪的惩罚力度。符建涛对养父母没有感情，对他来说，自己是从养父母那“虎口脱险”，与亲生父母相认后，果断与养父母家断绝关系。孙卓的态度是亲生父母和养父母都重要，养育之恩难以割舍，所以要两边兼顾。符建涛的选择很受网民支持，但孙卓的立场不被网友理解，对他出现了不少难听的辱骂。如果没有符建涛提供的线索，孙卓恐怕很难在这个时候被发现。同理，如果没有符建涛自小就埋藏在心底的身世秘密，他也不可能主动跟警方联络。符建涛和孙卓这一对同年的深圳流动儿童，因为被同个人贩子拐卖，命运有了很多交织，即使现在都与亲生父母相认，两人对养父母的相反态度也给出难题。孙卓能与亲生父母相认，非常有戏剧性。因为拐卖孙卓的吴某龙同年拐卖了时年4岁的符建涛，聪慧的符建涛从小就察觉自己被拐卖的身世，表面上与养父母维持关系，长大后自行寻找证据，于今年12月初在深圳与亲生父母认亲。警方通过符建涛的指认，发现嫌犯吴某龙将孙卓送给了家中无子的二哥，进而找到孙卓。12月6日，深圳公安举办了被拐儿童认亲活动，2007年被拐卖到山东、时年4岁的孙卓与亲生父母孙海洋夫妇相认，认亲场面充满着失而复得后的强烈喜悦。因为孙海洋是电影《亲爱的》的主人公原型，这场认亲受到全国关注。孙卓表示会选择回到养父母家，那边还有两个对他很好的姐姐，亲生父母那边相当于多一个家。文|杜虎原标题：支持买卖同罪，也不必辱骂对养父母有感情的被拐孩子,['35万']
title,content,reading
浙江宁波在大规模核酸检测中发现5例阳性,责任编辑：宁波市人民政府副市长许亚南介绍，截至12月7日10时，浙江宁波已落实管控20994人，累计开展核酸检测275775人，其中镇海区267551人；全市已出报告数154742人，其中镇海区147829人，检测发现5例阳性。其余全部为阴性(根据最新结果调整发布）。原标题：浙江宁波在大规模核酸检测中发现5例阳性,['84万']
title,content,reading
贵州事业单位考试主观题与往年雷同？官方回应了,责任编辑：网民反映的试题雷同问题，正组织专门力量进一步调查核实，若有失职失责、违规违纪行为，将严肃追究责任。本次考试命题环节实行命题专家和工作人员封闭管理、通讯工具上缴集中保存、签订保密承诺书等措施，未发现试题泄露情况。12月5日，贵州省事业单位公开招聘公共科目考试结束后，贵州省人力资源和社会保障厅考试院接考生来电，反映主观试题内容与往年雷同。接报后，贵州省人力资源和社会保障厅考试院迅速组织人员进行调查核实，现就有关情况通报如下：原标题：贵州事业单位考试主观题与往年雷同？官方回应了,['49万']
title,content,reading
青岛教育局回应“滨海学院学生坠楼”：第一时间介入，警方正调查,责任编辑：据青岛滨海学院官网简介，青岛滨海学院始建于1992年，2005年成为山东省首批（两所）民办本科高校，2009年具备学士学位授予权，2017年被确定为山东省硕士学位授予立项培育建设单位，2019年与青岛大学联合培养硕士研究生。澎湃新闻记者从另一名学生处获得一段班会录音。录音中一女声称，12月4日9时33分左右，2019级英语专业一名学生从学校28号公寓楼跌下，学校老师发现后第一时间拨打了120，送至青大医院西海岸分院抢救，20时抢救无效确认死亡。事件发生后，学校拨打110，请警方调查。同日，青岛滨海学院一名学生说，“当天9点40分左右，我在学校听到了救护车的声音，紧接着通过不同的（微信）群了解到有人坠楼”。该学生表示，5日晚上开班会时，班级导员对此事进行了通报。澎湃新闻记者致电青岛滨海学院校办、外国语学院，对方均表示不负责此事，不予回应。网传现场视频截图网传4日早上青岛滨海学院有学生坠楼，该学生疑为外国语学院一名男生。7日上午，青岛市教育局一名工作人员告诉澎湃新闻（www.thepaper.cn），教育局已第一时间参与其中，指导学校进行相关工作，警方已经介入，正在调查。原标题：青岛教育局回应“滨海学院学生坠楼”：第一时间介入，警方正调查,['17万']
title,content,reading
福建一蓄水坝放水致父女被冲走：仍在搜救，相关责任人被控制,责任编辑：建阳区政府官网12月6日22时许发布通报称，6日11时左右，因上游蓄水钢坝放水，建阳水南桥下河滩地有两人落水。接警后，区委区政府组织搜救工作，截至目前搜救工作仍在开展中。据媒体稍早前报道，记者从建阳区政府获悉，正调查水坝管理方是否存在违规操作，相关责任人已被控制。同日，建阳区应急管理局一名工作人员称，事发后，他们单位已协调救援队伍进行搜救，目前尚未找到落水人员。12月7日，福建南平建阳区委宣传部一名工作人员告诉澎湃新闻（www.thepaper.cn），水坝放水时，有四五名附近的居民正在河滩中间晒太阳，“没有人告知说现在要放水，水坝放水后冲走两个人”。该工作人员称，落水的两人系父女关系，目前尚未找到，仍在搜救中。至于水坝放水的原因，尚未接到反馈。12月6日，福建省南平市建阳区一上游蓄水钢坝放水，致下游河滩地两人落水，目前仍在搜救。原标题：福建一蓄水坝放水致父女被冲走：仍在搜救，相关责任人被控制,['64万']
title,content,reading
假冒“老中医”卖药大肆敛财，这些套路千万别信→,责任编辑：（总台记者唐高林黄成）警方查明，自2019年以来，该案犯罪集团采取公司化模式运营，每年投入上百万元宣传费，通过网络、电视等平台进行推广，虚构所谓医学专家的良方偏方，夸大、虚构药品疗效，欺骗群众。目前，该案的157名犯罪嫌疑人已被审查起诉，案件还在进一步办理中。据关某奇、王某诗等主要犯罪嫌疑人交代，他们招聘的员工在上岗之前，都要经过所谓“中医知识”培训。此外，针对一些受害者反映没有疗效，他们也有一套应对的“话术”和“剧本”。总台记者唐高林：我手里这厚厚一叠试卷，就是这个公司员工，他们在上岗之前，都要进行这一个考核，合格以后，才冒充“老中医”进行诈骗。据办案民警介绍，受害人花大价钱购买到的特效药，其实都是廉价的保健食品等。这个公司也没有药品生产研发能力，产品都是由合作的药物公司代发。南通海安市公安局刑警大队民警张进：这个产品其实是个代用茶，成本也就是在2至3块钱一袋，经过他们的包装之后，所谓的特效药和老中医研制的药，卖给我们受害人，能达到150块钱一包。在这次的抓捕行动中，这个700多人的犯罪集团被“一网打尽”，其中157人涉嫌刑事犯罪。那么，这个诈骗团伙，是如何让受害人一步步相信的呢？团伙被“一网打尽”157人涉嫌刑事犯罪南通市公安局副局长陶峰：现场抓获涉案嫌疑人700多名，受害人遍布全国各地，初步统计人数超过了10万，涉案金额达到了3亿多元。据调查，这家公司总部位于北京，成立于2019年，在河北保定还有多家子公司，专门从事虚假保健品的销售。在掌握大量证据的情况下，今年7月4日，江苏南通警方抽调450多名警力，在北京、河北两地警方的配合下，集中开展抓捕行动，同步对700多个涉案账户进行了冻结。专案组在抓捕现场发现，该公司为了防止警方获得电子数据，把5台服务器隐藏在办公室书柜后的暗门里和天花板上。南通海安市公安局刑警大队民警赵捷：受害人这个药也给我们带过来了，我们一看是代用茶，饮品，就是保健品，没有什么治疗效果的。南通市公安局刑警支队副支队长周洲：除了涉及这个眼科、眼药、男性健康性药品，还有减肥药。随后，陶女士向当地警方报警。警方梳理发现，在南通地区，类似陶女士这样的受害者就有30多位，警方随即展开了深入调查，一家披着合法外衣的医疗保健品公司逐渐浮出了水面。受害人陶女士：前前后后大概三四万块钱的疗程，吃了之后跟以前这个情况比，没有多大改变。家住江苏南通市区的陶女士，为了根治眼睛疾病，经常在网上寻医问药。一次偶然机会，她看到了某网络平台上的一则广告，对方自称出身中医世家，并向她推荐一款祖传的药。近日，江苏南通警方通报一起特大网络诈骗案，查获涉案成员720多名，涉案金额达3亿多元。诈骗分子以合法公司为伪装，假冒“老中医”和夸大药效等手段骗取患者的信任，通过“套路卖药”大肆敛财。原标题：假冒“老中医”卖药大肆敛财，这些套路千万别信→,['4394']
title,content,reading
因新冠疫情封锁，朝鲜被联合国排除在明年人道援助对象国之外,责任编辑：拉尔克表示，“根据国际准则，将继续制定2022年的对朝人道主义援助计划。联合国依然在致力于参加与朝鲜有关的活动，并给需要帮助的人提供援助。我们希望我们的工作人员能够回到朝鲜，并予以更加广泛和综合性的应对”。另一方面，联合国粮农组织（FAO）近期发布的一份报告将朝鲜列为全球44个需要外部粮援的国家之一。FAO方面表示，大多数朝鲜居民由于粮食摄入量不足而饱受痛苦，朝鲜的食品品种多样性也不足。美国国务院前朝鲜人权事务特使罗伯特·金日前接受一家媒体采访时表示，向被援助国家派遣专家是联合国人道主义援助工作的基本原则。朝鲜若不允许联合国工作人员进行实地考察，相关预算就会优先分配给其他国家。上述报告指出，朝鲜、阿富汗、缅甸面临严重的缺粮问题，到今年年底情况可能会更糟。除朝鲜外，报告中提到的30个人道主义危机国家均被列入援助对象国名单。据韩联社报道，OCHA报告称，鉴于朝鲜从2020年1月起因新冠疫情封锁边境，并限制境内人员流动，联合国机构的工作人员难以前往朝鲜进行实地考察与工作监督，故采取上述措施。另据《中央日报》12月6日报道，联合国人道主义事务协调办公室发言人延斯·拉尔克表示，没有公布明年的对朝援助计划是因为“难以接近朝鲜，缺乏可验证的新消息”。联合国人道主义事务协调办公室（OCHA）近日在官网发布的一份报告显示，朝鲜继2020年后再次被排除在人道主义援助对象国家名单之外，不在联合国明年人道援助对象国之列。资料图原标题：因新冠疫情封锁，朝鲜被联合国排除在明年人道援助对象国之外,['24万']
title,content,reading
